 property_id |                                     address                                     |   price    
        1975 | 7718 Spears Ridge Apt. 014, South Kimberly Park, Lauraville                     | 1153004.98
        1979 | 304 Norman Loop Suite 494, South Tylerstad Ridge, North Lisa                    |  124290.62
        1980 | 854 Lin Ferry Apt. 419, East Rodneyville Park, Arnoldbury                       |  164322.22
        1981 | 85344 Mcintosh Canyon, South Lauriefurt Gardens, Port Ashley                    |  583323.02
        1982 | 95131 Reginald Burg Suite 785, Amandaland Bay, Lake Kelly                       |  585900.82
        1985 | 30710 Anthony Run, New Maria Heights, East Randyville                           |  832913.74
        1987 | 00469 Justin Stream Suite 906, Donnatown Bay, Mooreside                         |  503470.56
        1988 | 9377 Gutierrez Pines, Johnsonmouth Heights, North Kathleenshire                 |  930171.22
        1990 | 52013 Mcintyre Valley Suite 137, Port Eric Village, Alexborough                 | 1921244.65
        1998 | 1782 Brian Extension, East Amy Ridge, Martinezside                              |  636508.68
        1999 | 1963 Donald Street Suite 977, Thomasport Park, Alexanderside                    |  578461.73
        2002 | 484 Christopher Ridge, Lake Ericaside Gardens, Waltersbury                      |  188087.27
        2004 | 5920 Finley Lights Apt. 191, West Markland Heights, West Alex                   |  571227.21
        2005 | 688 Daniel Square Apt. 681, Rileyland Heights, Carolshire                       | 1095143.42
        2010 | 6304 Bates Spring Suite 705, Lorishire Ridge, Michaelfort                       | 1067339.31
        2016 | 680 Stanley Mews, East Jeffrey Ridge, Murphyborough                             |  235829.02
        2023 | 454 Cunningham Flat Apt. 752, New Kathleenfurt Park, Josephstad                 |  860017.59
        2025 | 217 Warren Bridge Apt. 089, Owenville Ridge, Stewartport                        | 1229795.38
        2026 | 40505 David Bypass, Jessetown Heights, Ericaview                                |  1166191.1
        2027 | 5034 Coleman Lights Suite 008, Tinafurt Ridge, Port Laurenland                  |  197169.07
        2028 | 03769 Sarah Parks, Lake Anthony Heights, West Jacob                             |  244854.06
        2029 | 55577 Conley Union Apt. 424, Thompsonland Park, West Tracy                      |  1307458.7
        2033 | 800 Michael Hill, Jacquelinemouth Heights, Howardstad                           |  174684.24
        2036 | 07541 Jordan Hills, Williemouth Gardens, East Rosetown                          |  799477.67
        2037 | 047 Charles Radial, Erinmouth Gardens, Elizabethborough                         |   280307.6
        2039 | 3113 Ali Expressway, Collinsburgh Gardens, Port Brandon                         |  158533.59
        2048 | 111 Natalie Shores Suite 266, New Michael Park, Elizabethmouth                  |   346418.7
        2050 | 6295 Gentry Glen Suite 305, Saraview Park, Lake Crystalfort                     | 1063037.12
        2053 | 6254 Jasmine Spur Apt. 419, West Terri Estates, New Annatown                    | 1049355.07
        2056 | 9010 Patrick Lane, Devinstad Heights, Wadeborough                               |  904532.55
        2059 | 7356 Kaylee Curve Suite 449, Berryfurt Ridge, Meghanland                        |  752969.52
        2060 | 082 Alvarez Passage Suite 867, North Linda Estates, Youngbury                   |  115984.74
        2075 | 821 Small Bridge Apt. 803, East Angelatown Ridge, Port Scott                    |  683021.73
        2076 | 53278 Amanda Terrace Apt. 433, Nathanville Estates, Laurashire                  |  751074.77
        2081 | 3323 Dyer Squares Apt. 719, Port Ellenstad Park, Emilybury                      | 1591229.49
        2082 | 21998 Pennington Neck, New Debbie Heights, Olivermouth                          |  115026.35
        2088 | 066 Mitchell Manors Suite 935, Rodneyside Estates, New Jameshaven               |  446649.93
        2089 | 25466 Carpenter Plain, Lake Rebecca Heights, Aliciamouth                        |  748034.45
        2092 | 53387 Newman Heights, West Michelemouth Bay, Williammouth                       | 1122552.38
        2093 | 017 Martin Springs Suite 385, Jamieburgh Estates, East Aliciahaven              |  680194.08
        2094 | 995 John Stravenue, North Savannah Heights, Mitchellmouth                       |  379703.91
        2096 | 043 Marissa Station Suite 775, Port Paul Heights, Josephberg                    |  559974.41
        2100 | 0347 Wang Lakes Suite 425, Williamsborough Village, Taylorshire                 |  522529.15
        2101 | 0937 Alan Branch, Cowanville Ridge, South Anthonyport                           |   94018.58
        2105 | 0132 Johnson Ford Suite 636, Nathanielport Heights, West Christopher            | 1170130.34
        2107 | 948 Danielle Shoal, Lake Anthonyton Bay, South Christinatown                    |  101127.46
        2110 | 9569 Palmer Mission, West Aaronfurt Park, Port Kimberlyville                    |  428431.51
        2112 | 47181 Emily Highway, West Davidbury Heights, East Teresafort                    |  351661.68
        2114 | 28472 Smith Garden Apt. 787, Ericshire Gardens, Port Christophershire           |  225072.96
        2116 | 49920 Erik Road, Tinaborough Park, Rosschester                                  | 1129384.12
        2120 | 606 Susan Lodge, West Jeanette Village, North Nicholasview                      |  290000.84
        2121 | 96950 Reilly Freeway Suite 277, Lake Maryburgh Ridge, North Ashleyfurt          |  737809.02
        2123 | 446 Gray Terrace, South Dominic Ridge, Johnmouth                                | 1141024.41
        2125 | 1531 Rodriguez Glen Suite 159, Vaughnfurt Estates, Lake Hannah                  | 1111151.05
        2126 | 47568 Gabriel Island Suite 769, Johnsonmouth Heights, Johnsonburgh              |  813443.54
        2128 | 647 Anna Stravenue Suite 389, Mileshaven Park, Kristinview                      |   592568.9
        2131 | 996 David Crossing, Vaughnfurt Estates, Troyville                               |  168722.96
        2136 | 5555 Murphy Tunnel, Taylorburgh Village, Nathanieltown                          |  621322.74
        2138 | 1522 Susan Path, Annatown Heights, South Chasefort                              |  506951.06
        2140 | 0836 Jennifer Parks Suite 613, New Stevenshire Park, Cassietown                 |  653140.37
        2144 | 97810 Johnson Greens Suite 809, Toddside Park, West William                     |  725682.71
        2147 | 39648 Payne Mews Apt. 491, Port Kristinburgh Gardens, Nguyenside                |   353026.9
        2151 | 875 Giles Radial Apt. 302, New Jacob Ridge, Padillaville                        |  893011.74
        2152 | 49372 Williams Unions Apt. 687, Thomasbury Ridge, Torresland                    |  954551.54
        2153 | 68865 Fernando Shoals Apt. 168, Julieside Bay, Kimberlyborough                  |  525257.63
        2157 | 573 Rojas Hill Apt. 003, Lake Sarah Heights, South Dustin                       |  804573.02
        2158 | 4505 Carney Ridge Apt. 003, Armstrongfurt Bay, Whitechester                     | 1490056.91
        2163 | 8563 Lisa Spring Suite 417, Lopezton Heights, Rodgersville                      | 1422577.02
        2165 | 261 Davis Fields, East Gabriel Ridge, East Marktown                             |  567006.47
        2167 | 893 Scott Village Apt. 375, West Madison Gardens, Johntown                      | 1291897.77
        2170 | 68398 Wheeler Branch Apt. 168, North Rachel Park, East Leeland                  |  916319.74
        2176 | 20510 David Camp, North Kristenside Bay, South Frank                            |  660213.77
        2178 | 20791 Mendoza Trail, Sanfordmouth Ridge, Lake Ashley                            |  258040.91
        2182 | 002 Weaver Points, Lake Kariborough Village, New Charlotteside                  |  286404.94
        2187 | 1828 Lisa Village Apt. 083, Lake Allen Ridge, South Julie                       |   99999.72
        2188 | 0500 Samantha Island, Lake Curtis Bay, North Jeremyview                         | 1094575.48
        2193 | 1847 Jeffrey Pass, Lake Taylor Ridge, North Darylfurt                           |     158490
        2194 | 768 Liu Knolls Suite 704, New Coreyfurt Park, Amandaport                        |  357084.97
        2196 | 36162 Hamilton Coves Apt. 144, West Jeanette Village, Port Jake                 |  185934.32
        2200 | 3687 White Dam Suite 780, Lake Johnny Heights, Jenniferborough                  |  1394068.9
        2209 | 654 Doyle Points Apt. 687, Jessicastad Gardens, Lake Ronald                     | 1577354.97
        2211 | 6068 Krista Lane, Leonardville Ridge, Allisonbury                               |  752121.37
        2212 | 551 Hubbard Ford, South Michael Bay, Kellyhaven                                 |  702048.28
        2223 | 2323 Hines Rue Suite 292, Mclaughlinview Bay, South Elijahfurt                  | 1186452.33
        2224 | 332 Banks Trafficway, East Jenniferchester Estates, Cuevasfort                  |  833219.53
        2227 | 4926 Morgan Corners Apt. 242, West Shelly Park, South Warrenport                |  423291.09
        2231 | 810 Parker Trafficway Suite 690, Vancebury Ridge, Daltontown                    |  1097268.4
        2234 | 382 Jeffrey Dam Suite 850, Reedshire Park, Port Ashley                          |  408545.19
        2236 | 859 Ross Meadows, Lake Austin Gardens, South Jilltown                           |  186372.15
        2238 | 133 Kendra Spring Apt. 419, Jessicatown Park, Helenborough                      | 1054762.13
        2240 | 02444 Bryan Highway Apt. 169, New Sheena Village, Gambleton                     |  898389.75
        2241 | 40463 Ibarra Crest, Sandraborough Bay, Port Carolshire                          |  374775.99
        2244 | 2400 Rita Junctions Apt. 701, New Martinland Park, Hernandezhaven               | 1466944.41
        2250 | 6030 Megan Vista, Dakotamouth Bay, Port Jesse                                   |  390128.64
        2253 | 9872 Joseph Flat, Judyburgh Ridge, Port Sharonmouth                             |  396557.47
        2255 | 6967 Watson Radial Apt. 710, South Rachel Park, Arielmouth                      | 1157673.76
        2259 | 493 Adams Underpass Suite 668, New Nathaniel Heights, Port Thomasmouth          |  913747.07
        2260 | 7572 Paul Plains, Floreshaven Park, Barbaraburgh                                |   650368.6
        2268 | 827 Ayala Divide, North Mario Village, East Monicaborough                       |  175691.46
        2273 | 23572 Steven Cliff, Christophermouth Heights, South Mary                        |  181858.58
        2275 | 928 Latoya Walks, East Teresa Park, South Jeffreyberg                           |  288767.71
        2280 | 788 Joseph Manors, Smithborough Gardens, New Reginaldmouth                      |  1092777.3
        2287 | 34444 Taylor Pine, Carmenmouth Ridge, Port Miguelton                            | 1183326.76
        2288 | 86456 Dunn Trail, Port Jennifer Bay, East Anneberg                              |  860632.13
        2289 | 7763 Douglas Bypass Apt. 401, Patrickland Park, Port Kimland                    | 1046217.22
        2294 | 09267 Lopez Gateway, Davidview Heights, Russellton                              |  667091.88
        2296 | 78244 Diaz Land Apt. 952, Lake Jason Gardens, East Robert                       |  745778.47
        2301 | 2245 Young Hill, Alejandroland Ridge, North Rhonda                              | 1702656.98
        2302 | 3347 Diane Ridge, North Kelly Park, Jacobsport                                  |   121546.5
        2304 | 71429 Norman Square, South Jamie Estates, Goldenchester                         |  166058.97
        2311 | 996 Hood Parks, Lake Maryburgh Ridge, Lake Jennifer                             |  332664.14
        2315 | 2313 Anna Burg, West Rebecca Gardens, East Kevinstad                            | 1868673.15
        2316 | 682 Owen Locks, Richardsonfurt Gardens, Morganton                               |  291344.36
        2319 | 7338 Waller Way Apt. 560, Thompsonmouth Park, Port Deborah                      |  552380.22
        2325 | 66042 Lyons Island Apt. 879, South Elizabethland Village, Brownburgh            | 1764347.75
        2327 | 90696 Jamie Summit, West Josephview Gardens, Hollowaymouth                      |  152848.66
        2328 | 273 Carney Mountains Apt. 795, New Kevinfort Bay, New Loganburgh                |  1486849.6
        2330 | 346 Walter Turnpike, Kerriside Gardens, Wesleyton                               | 1220281.87
        2333 | 866 Matthew Lock, Lake Alyssaberg Heights, Nancystad                            |  250102.37
        2343 | 74935 Jeffrey Mission Apt. 001, Martinezport Gardens, North Joshua              |  792758.44
        2344 | 3960 Hall Court, South Edwardstad Park, New Daniel                              | 1246524.55
        2351 | 791 Janet Crossroad Suite 698, North Madison Estates, Rodriguezfurt             | 1339176.53
        2352 | 876 Sandoval Springs Apt. 161, Port Zacharyshire Bay, North Arielview           |  1461937.6
        2357 | 592 Foster Grove, South Joseph Park, Hudsonview                                 | 1002534.11
        2360 | 35289 Rodriguez Village Suite 737, Cherylberg Bay, North Glennburgh             | 1212519.66
        2364 | 00658 Guzman Course Suite 212, North Mark Village, West Taylor                  |  832117.35
        2365 | 308 Williams Rapid Suite 149, West Regina Village, Annettebury                  |  557562.83
        2366 | 208 Richard Isle, North Ashley Estates, Melissaberg                             |  232578.33
        2371 | 01846 Brian Inlet Apt. 427, New Amyhaven Village, Racheltown                    | 1242820.05
        2372 | 641 Gerald Lakes, South Debraborough Village, West Michelle                     |  948495.93
        2373 | 540 Joyce Light, Lake Jacqueline Gardens, South Anna                            |  324597.92
        2374 | 152 Jones Land, New Allen Park, East Kimville                                   |  154789.69
        2379 | 56593 Peterson Canyon Apt. 167, Hardyport Estates, Romeroville                  |  497618.98
        2381 | 337 Bullock Stream Suite 710, Ashleyview Gardens, South Jamie                   |  812705.37
        2383 | 19668 Brittany Key Suite 918, South Nicholeville Village, East Gregorystad      |  661272.55
        2385 | 757 Kennedy Forges, West Dustinchester Bay, Grantville                          |  447474.26
        2387 | 71451 Adams Ville, West Francisco Heights, West Christinefurt                   | 1688188.48
        2390 | 535 Richards Pike, Larrybury Village, Staceyshire                               |   92290.14
        2395 | 4108 Moran Crest, Morrisburgh Bay, New Alexis                                   |  635774.78
        2396 | 37153 Dean Tunnel Apt. 088, West Joshua Estates, Joannabury                     |  259013.84
        2400 | 5057 Bell Forge, South Megan Park, Justinfurt                                   |  154020.59
        2405 | 09835 Victoria Shores, Angelabury Bay, Thompsonbury                             |  958831.31
        2406 | 92250 White Row, South Chad Bay, Lawsonstad                                     |  953588.38
        2411 | 50385 Murphy Path, New Johnathan Heights, Clarkshire                            |  112489.05
        2412 | 150 Mclaughlin Meadow Suite 084, East Nicole Village, Port Tyrone               |  753138.36
        2414 | 7043 Susan Expressway Suite 609, West Danielleborough Gardens, Kevinland        |  235931.24
        2416 | 06189 Evan Meadow, Johnton Park, Lake Josephburgh                               |  151907.54
        2419 | 9417 Richardson Mall Suite 859, Judithborough Bay, New Cindy                    |  601517.84
        2423 | 3827 Darrell Parkways Suite 393, Monroestad Gardens, Port Lynnville             | 1223395.19
        2424 | 6547 Robert Cove, New Danielleton Heights, New Jennifer                         |   292444.3
        2429 | 68644 Kathryn Lodge, Huangborough Bay, Morganmouth                              | 1076447.06
        2431 | 917 Amanda Mall, West Brendaside Village, East Glenstad                         | 1001686.25
        2432 | 0834 Robinson Path Apt. 413, Madisonhaven Park, Port Hannahville                |  529545.53
        2438 | 3861 Autumn Lane, Lake Georgehaven Estates, East William                        | 1457901.32
        2445 | 99447 Kara Locks Suite 292, Thomasbury Heights, Ashleyberg                      |  997166.62
        2450 | 917 Holly Ports, South Jamie Estates, Rojasberg                                 |     109905
        2453 | 53178 Andrew Club, Johnsonshire Park, North Makayla                             |   843262.9
        2456 | 40516 Crawford Crossroad, Johnnymouth Ridge, West Marissaport                   |  233992.37
        2458 | 9937 Becky Fields Suite 719, Lake Michael Park, Port Brucestad                  |   449650.8
        2460 | 3484 Shelton Neck, Griffinfort Village, Rickyton                                |   82318.06
        2468 | 3624 Hill Way Apt. 821, Port Michael Ridge, Bishopborough                       |  322774.78
        2469 | 1954 Ray Landing Suite 005, New Laurenberg Bay, New Michelle                    |  120303.22
        2471 | 20033 Flowers Park Suite 201, Floresfort Village, Crystalport                   | 1289010.77
        2472 | 312 Elizabeth Crescent Apt. 339, South Christopherfurt Village, West Kristen    |  443999.93
        2474 | 638 Douglas Pike, Port Maryport Bay, West Carolport                             | 1250219.28
        2477 | 694 Jonathan Terrace, New David Ridge, Brianfurt                                |  424994.95
        2480 | 204 Phillips Streets Suite 596, North Christopherbury Park, Port Ronaldberg     | 1241625.71
        2484 | 354 Zachary Stream, Johnchester Ridge, East Tiffanymouth                        | 1120886.86
        2485 | 54463 Harrison Knoll Suite 196, New Adam Gardens, Port Mark                     |  222820.18
        2486 | 1447 Anita Canyon Apt. 075, New Joshuashire Heights, West Krystalland           |   126671.7
        2490 | 2007 Smith Glens, Reyesmouth Heights, New Stephanie                             |  180090.53
        2492 | 68275 Ramos Course Apt. 072, Lorishire Ridge, Evansview                         |  978487.18
        2494 | 1473 Larry Garden, Natalietown Bay, Port Amberfurt                              |   702081.7
        2495 | 900 Corey Mountain, East Stevenhaven Gardens, South Morgan                      |  416401.46
        2500 | 79235 Gonzales Knoll Apt. 127, South Heather Estates, Johnbury                  |  597310.11
        2510 | 597 Henderson Drive, Port Zacharyfurt Estates, New Stephanie                    | 1302419.27
        2516 | 9213 Clark Ferry, East Alyssa Heights, Lake Deborahfurt                         |  1279434.8
        2517 | 738 Rebecca Unions, Barnesshire Park, West Alexburgh                            | 1394107.96
        2519 | 36419 Anthony Corners, Donaldmouth Estates, Brownton                            | 1555680.32
        2520 | 904 Amanda Ramp, Russellberg Bay, Stevenburgh                                   |  479343.17
        2526 | 314 Kayla Fork Suite 903, Jessicafort Heights, Lake Claudiamouth                |  137860.87
        2532 | 83490 Andrew Ville Apt. 926, Lake Steven Estates, Martinbury                    | 1129463.39
        2534 | 551 Patterson Lodge, West David Village, Gregorytown                            |  353986.46
        2535 | 72426 Jones Crescent, New Jackiefort Estates, Ramosberg                         |  328820.34
        2539 | 27607 Castillo Drive Apt. 499, New Adrian Ridge, South Justinfort               |  716319.92
        2542 | 947 Tonya Locks Suite 782, Susantown Ridge, Kennethshire                        |   751695.6
        2543 | 806 Zavala Well, Fitzgeraldmouth Gardens, New Mikayla                           |  667640.02
        2544 | 1441 Lindsey Vista, Silvashire Park, North April                                |  461076.41
        2545 | 611 Kristin Turnpike Apt. 174, East Jeffrey Ridge, New Traciberg                |  302358.04
        2546 | 37008 Lee Passage Suite 096, Wallaceside Village, North Courtneyberg            | 1052561.33
        2555 | 67564 Barrett Squares Apt. 946, Marissashire Bay, Moorefort                     |  705891.17
        2556 | 032 Day Summit Apt. 883, Davidside Estates, North Kaitlinstad                   |  934241.28
        2557 | 71466 Toni Passage Suite 212, Port Johnburgh Park, Lake Meganborough            |  285391.55
        2561 | 113 Tammy Court Apt. 395, North Kelsey Ridge, Russellhaven                      |    81079.7
        2562 | 4348 Emily Crossing Apt. 508, East Jesseshire Village, New Timothy              |  972329.25
        2564 | 875 Roger Road Suite 247, North Julianton Ridge, West Katelynmouth              |  466721.67
        2565 | 91486 Garrison Prairie Apt. 275, Nicolestad Park, Lake Ashley                   |  196712.76
        2569 | 3305 Gutierrez Forges, New Tina Village, South Sheilastad                       | 1501709.27
        2570 | 12271 Williams Neck Apt. 969, South Terry Bay, Deniseland                       | 1240252.06
        2571 | 3047 Rachel Via, Bergermouth Village, Lake Justinmouth                          |  323159.98
        2577 | 602 Eric Parkway Apt. 839, West Audrey Bay, New Hunter                          |  178207.14
        2580 | 1237 Lewis Square Suite 534, North Dana Gardens, Townsendside                   |  968105.22
        2581 | 1117 Kim Radial, West Aaronton Ridge, Nicholasland                              |  612039.26
        2583 | 1469 Jason Valley, South Michael Bay, New Charles                               |  626833.75
        2588 | 642 Gregory Passage, Carterfurt Park, Amybury                                   |  1052060.6
        2590 | 564 Sara Loaf Suite 453, New Debbie Heights, Cowanshire                         |  218323.26
        2594 | 748 Shannon Island, Port Ashleyfort Heights, Garrettstad                        | 1302696.26
        2595 | 31468 Rodriguez Grove Apt. 614, New Michaelbury Park, Dawnton                   | 1282722.74
        2597 | 898 Campbell Mountain Apt. 477, Port Daniel Gardens, Shawntown                  | 1042014.72
        2601 | 38094 Chad Flats Suite 078, Mariobury Village, North Johnshire                  |  960513.45
        2603 | 3054 Hughes Circle, Lake Kimberly Park, North Luisberg                          |  441679.16
        2604 | 2987 Kenneth Valley Suite 311, West Michaelborough Estates, Vegafurt            |  223686.23
        2605 | 811 Jared Plains Apt. 004, Hernandezside Gardens, West Kellyton                 | 1203507.31
        2608 | 98863 Moss Plaza, Douglastown Park, East Adamburgh                              |  589700.39
        2609 | 152 Nolan Creek Apt. 654, Kristineville Ridge, Port Karenview                   |  1614455.2
        2611 | 519 Michael Knolls Suite 271, West Ashley Park, Meghanfort                      |  363151.87
        2612 | 48667 Hill Groves, East Jodiport Village, Waltersmouth                          |  136954.35
        2620 | 8629 Christine Ridge, Port Charlesside Estates, Lake Todd                       |  525606.68
        2625 | 317 Frost Skyway, South Patricia Estates, Stephaniechester                      |  432822.21
        2627 | 83384 Katherine Mall, Stephaniemouth Village, Chadside                          |  151282.34
        2630 | 536 Hamilton Keys Apt. 386, Jeffreytown Estates, South Margaretland             |  957623.95
        2631 | 730 Laura Prairie, Williamsview Gardens, East Patricia                          |  814193.69
        2632 | 778 Klein Garden, Lake Lindseyburgh Ridge, Williamborough                       | 1396864.79
        2638 | 202 Kayla Rue, Mossbury Village, Johnton                                        |  429115.66
        2640 | 459 Amanda Wells, Port Gerald Estates, East Richardport                         | 1595429.06
        2648 | 4797 Lisa Burgs Apt. 844, Victorhaven Bay, Lake Jefferychester                  |  419617.35
        2656 | 9301 Christopher Corner Apt. 610, West April Heights, Anthonyport               | 1438292.03
        2660 | 279 Kimberly Inlet Suite 650, Jenniferstad Bay, West Richardtown                | 1404749.51
        2667 | 8355 Alyssa Freeway Apt. 593, Kimberlyland Bay, Marksberg                       |   85305.11
        2668 | 57093 Elizabeth Flats, Johnmouth Ridge, New Kennethmouth                        | 1067717.94
        2669 | 3682 Morris Ridge Apt. 224, West Evanmouth Park, Collinschester                 |  784676.61
        2676 | 38107 Ashley Square, Scottland Park, Lake Timothyhaven                          | 1033015.35
        2678 | 1756 Payne Mountains, South Jason Park, Brentburgh                              | 1165464.42
        2682 | 939 Tracy Glens, Ashleyfurt Gardens, Harveymouth                                | 1354133.45
        2686 | 8037 Debbie Mount Apt. 930, Stephanieton Gardens, Doristown                     |  187820.16
        2693 | 080 Smith Glen Suite 666, North Katrinashire Heights, Moranhaven                | 1632002.24
        2696 | 67096 Donna Burg Suite 879, Richardtown Village, Davidland                      |  146931.41
        2698 | 3616 Donald Forges Suite 117, West Garrett Heights, Port Dana                   |  762530.73
        2700 | 23697 Melissa Rapid Apt. 113, Port Kelly Bay, Joville                           |  797859.91
        2705 | 152 Craig Mews Suite 572, Richardfurt Bay, South Corey                          |   697293.5
        2707 | 635 Christina Turnpike, Herrerachester Bay, Christinachester                    |  180445.42
        2714 | 540 Jason Underpass Suite 437, Joelside Village, Jamesbury                      | 1248992.44
        2719 | 881 Dunn Club, Hallmouth Park, Daniellechester                                  |  740743.25
        2721 | 056 Alexander Loop, Jamesmouth Village, North Marvin                            | 1326181.71
        2727 | 85823 Solomon Hollow, Sarahfort Gardens, West Shannonmouth                      |  719112.98
        2735 | 81624 Holly Ways, Port Kerry Heights, Montgomerymouth                           |  276105.16
        2736 | 178 Stevens Hills, West Andrea Ridge, East Ashley                               | 1300478.03
        2745 | 974 Sean Union Apt. 130, North Kimberlychester Estates, Melissabury             |  524761.84
        2749 | 418 Sullivan Roads Suite 934, Port Jenniferfort Heights, Lake Shaun             |  159686.96
        2758 | 78879 Kristen Rue, Robertmouth Gardens, New Timothyview                         |  900753.51
        2760 | 65107 Thomas Point Suite 967, Stephaniemouth Gardens, Port Rickyshire           |  546945.78
        2761 | 793 Luna Street, Lindaton Heights, Davisside                                    |  941764.75
        2767 | 730 Lee Bypass Suite 406, Thompsonmouth Park, North Davidside                   |  187394.57
        2769 | 587 Brown Drive, Jonathonville Park, Mariohaven                                 | 1569822.33
        2776 | 218 Decker Estates Suite 548, West Vincentfurt Village, Lake Gregory            |  888945.51
        2777 | 43576 David Views Suite 183, Johnmouth Ridge, East Danielland                   |  527065.61
        2778 | 3102 Ramsey Vista, South Troy Park, Williamsport                                |  650278.35
        2780 | 8016 Webster Flat Suite 890, Nathanmouth Park, Mauricefort                      |  439831.65
        2782 | 3198 Ferguson Loaf Suite 396, Lake Michael Park, Davisburgh                     |   973270.3
        2786 | 1397 Lee Club Apt. 618, Wadehaven Estates, Jenkinsside                          |  126136.54
        2787 | 0194 Rhonda Squares Suite 651, Lake Megan Bay, North Dawn                       |  243475.05
        2797 | 9727 Sarah Gateway, Wilcoxview Heights, East Steven                             | 1839716.08
        2800 | 121 Levine Park, Lopezville Ridge, New Luisport                                 | 1401591.55
        2801 | 03006 Richards Road Apt. 176, Harrisonstad Ridge, Tammyborough                  |  239319.39
        2805 | 13306 Jonathan Forge Apt. 150, Davisfort Ridge, Theresaport                     |  394929.06
        2811 | 16139 Nichole Camp, Kimville Heights, Herreraland                               |  442021.47
        2812 | 720 Edwin Club, Port Jasminechester Bay, Michaelshire                           |  410821.51
        2814 | 33254 Kimberly Bypass, North Wendyshire Park, Morganmouth                       | 1198879.13
        2818 | 65014 Johnson Divide, Sarahfurt Heights, Lake Troy                              |  197370.79
        2820 | 19781 Sabrina Turnpike Apt. 898, Kelleystad Heights, South Angelafort           |  534400.31
        2821 | 75234 Hernandez Rapid, Lake Kevinside Bay, South Briannaborough                 |  245780.27
        2825 | 56927 Jones Inlet, Tinaview Ridge, Fergusonside                                 |  900836.42
        2826 | 8137 Daniels Corner, Armstrongfurt Estates, South Angelmouth                    |  637479.93
        2831 | 42644 Griffith Via Suite 949, East Caleb Ridge, North Anthonyview               | 1094320.26
        2833 | 66856 Barbara Ports, Lake Andrea Bay, Swansonborough                            |   286769.4
        2834 | 37880 Wright Shore Apt. 764, New Drewmouth Village, East Tammyborough           |  214598.98
        2838 | 229 Kathleen Parkway Suite 224, Lake Courtneychester Park, South David          |  101782.75
        2842 | 10967 Matthew Mill Suite 728, Port Shaun Heights, Port James                    |  603067.21
        2844 | 7759 Kristina Locks, Floydhaven Gardens, Pateltown                              | 1558297.74
        2851 | 737 Allen Valley, South Lauriefurt Gardens, Vanessahaven                        |  1255138.9
        2857 | 65766 Nancy Roads Apt. 619, Boylefort Park, New Kristin                         |  606748.67
        2858 | 01389 Davis Mountains Suite 956, Lake Alyssaberg Heights, West Jesse            |  430602.92
        2861 | 36889 Dana Lodge, Melissastad Ridge, Jordanshire                                |  408511.07
        2869 | 6701 Obrien Junctions, Port Heather Bay, Alvaradoberg                           |  449616.37
        2871 | 7721 Emily Passage, Cunninghamberg Gardens, New Kelly                           |  677505.79
        2874 | 12184 Bates Junction, Lake Annaland Estates, Fergusonland                       |   958147.4
        2876 | 40001 Robert Roads Suite 444, Christophermouth Heights, East Oliviaview         |    89352.1
        2879 | 905 April Station Apt. 964, Lake Laura Village, Clarkton                        |  219567.99
        2880 | 3911 Rebecca Islands Suite 636, Savannahchester Ridge, Port Shawnbury           |  822484.09
        2888 | 39836 Coffey Mountain, Williamsstad Heights, North Laura                        | 1707391.22
        2889 | 01525 Wayne River Suite 944, Coleborough Park, South Amandaberg                 |   97024.08
        2894 | 7378 Mark Land, Hunterbury Park, Lake Mary                                      |  524967.78
        2898 | 5962 Nicole Crescent, Samuelview Ridge, Jasonside                               |  442833.72
        2899 | 95035 William Gardens Apt. 630, Ryantown Bay, Crystalchester                    |  541852.32
        2911 | 215 Rhonda Circles Apt. 250, New Meredithburgh Village, Taylorton               |  1446269.7
        2914 | 35475 Mark Way, Port Donald Park, South Brenda                                  |   104497.7
        2917 | 96278 Frank Village Apt. 506, Jamesview Gardens, Myersshire                     |  659332.31
        2918 | 609 Kirsten Falls, Timothyburgh Heights, Angelfurt                              |  413562.03
        2921 | 3267 Wilson Hollow, Rodriguezstad Bay, North John                               | 1344195.07
        2922 | 91505 Washington Greens Apt. 147, Newtonbury Park, South Sonyaburgh             |  172693.41
        2923 | 449 Kim Squares Suite 481, New Joshua Village, Lindseyton                       |  605924.21
        2925 | 494 Julie Falls, West Lisa Ridge, North Tracymouth                              | 1970428.94
        2928 | 61092 Reyes Rapid Apt. 918, Lewisport Park, Lake Craig                          |  308979.71
        2930 | 88841 Katrina Land Suite 651, Brownborough Park, East Meagan                    |  542945.49
        2935 | 1649 Michael Forest, Kellyhaven Bay, Powerstown                                 | 1031507.82
        2940 | 2606 Michael Mountains, Anaton Estates, Jodyport                                |  195973.41
        2942 | 496 Lee Station, Lake Kimberly Bay, Justinside                                  | 1134682.51
        2945 | 900 Samantha Locks Suite 293, West Peggymouth Heights, Whiteberg                | 1391101.95
        2947 | 460 Madison Union, Lindaton Heights, South Luke                                 | 1015842.86
        2949 | 058 Cooper Spur, East Madison Estates, Snowside                                 |  511608.76
        2950 | 854 Robert Viaduct Apt. 941, Adamhaven Bay, East Nicholasshire                  |  147436.01
        2951 | 77301 Nelson Stravenue, Petersenhaven Village, North Jonathan                   | 1220226.22
        2953 | 03244 Duane Circle Apt. 161, Port Marktown Park, Port Penny                     |  193789.15
        2957 | 834 Johnson Mountains, Davidchester Gardens, Bethanybury                        |  601176.84
        2959 | 9135 Dustin Lights Suite 198, West Travisland Village, South Larry              |  436933.02
