property_id,address,price,bedrooms,bathrooms,area_sqft,agent_id
1448,"3388 Samantha Crossroad, Phillipshire Estates, Lopezland",1294613.3,2,3,1607.33,620
1449,"5358 Hughes Landing Apt. 135, New Maria Heights, Sarastad",460971.21,4,1,2926.18,2400
1450,"17482 Bryan Green, South Jason Park, Deannaside",378199.73,2,4,4184.31,2117
1451,"6974 Shelton Spurs, East Dawn Village, North Audreybury",1463286.5,6,5,2154.35,904
1452,"3872 Phillips Lake Suite 619, New Michael Estates, West Rodney",1830300.49,1,1,1787.3,624
1453,"7959 John Key, Jasonville Park, New Lisa",1244046.13,2,1,680.19,1003
1454,"95399 Mary Path Apt. 996, West John Heights, East Danielleside",950827.28,3,2,3064.09,2204
1455,"30583 Perez Tunnel, Michelleberg Gardens, Hoopermouth",1164030.69,6,2,4431.66,2880
1456,"292 Juan Key Suite 903, Sullivanberg Estates, South Wendy",1418799.53,2,2,1668.44,1412
1457,"021 Mark Glens Apt. 541, East Angelatown Ridge, Lake Jaredfurt",1230921.36,6,5,4331.56,1557
1458,"88491 Nichols Mountain Apt. 570, South Ronaldview Bay, Lake Jay",1256203.14,2,4,3897.35,2193
1459,"6183 Michael Glens Suite 538, New Danielland Bay, Port Amandastad",1450122.78,1,4,3466.0,827
1460,"633 Jordan Camp Apt. 871, North Savannah Heights, Susanchester",1618778.96,4,4,2041.24,294
1461,"3577 Scott Street Suite 491, South William Heights, Lake Francisco",1774178.53,3,2,4637.07,572
1462,"570 Landry Trace, Lake Cynthiaport Ridge, Samanthafort",159188.71,1,3,3502.85,125
1463,"99663 Knox Flat Apt. 869, New Jenniferberg Bay, South Andrew",1643888.22,3,2,3651.48,1610
1464,"46447 Glass Parkways, Lopezborough Heights, South Corey",642247.26,4,4,4396.09,903
1465,"185 Elizabeth Mountain, Port Dominiquemouth Ridge, Andrewborough",1753288.73,3,1,4124.67,1999
1466,"80678 Michael Ridge Suite 574, New Ronald Gardens, Port Nicholasstad",431511.1,3,3,4743.8,904
1467,"77051 Steven Knolls Suite 296, Lake Johnathanstad Bay, Tracyburgh",1927493.31,2,4,4775.82,1497
1468,"911 Cynthia Highway Apt. 718, Nicolestad Park, Port Heather",1371471.14,3,4,3261.18,1683
1469,"53084 David Bypass Apt. 004, East Lisafurt Ridge, South Russell",579541.21,4,5,1820.77,1745
1470,"7920 Martinez Heights, Schultzchester Heights, North Scottchester",386706.04,3,5,1795.91,1506
1471,"8285 Summers Street Suite 720, Leslieville Ridge, New Michaelburgh",1674485.07,1,3,2330.58,566
1472,"3596 Durham Forges, New Charles Ridge, Lisaland",684610.72,4,5,1083.26,2325
1473,"639 Donald Squares Apt. 650, Bryanfort Ridge, West Marktown",884108.76,4,5,4679.64,450
1474,"10879 Virginia Trail, Lopezside Estates, Port Elizabeth",354549.5,6,1,4398.66,518
1475,"75982 Gamble Neck, Port Ashleyfort Heights, North Andrew",1521332.13,4,4,1306.95,948
1476,"752 Robin Plaza, Lopezton Heights, Thompsonberg",1500214.54,6,1,3262.5,2394
1477,"2216 Woods Fork Apt. 420, Lake Erinfurt Estates, Brightton",1573042.24,3,3,4399.13,299
1478,"48819 David Park, East Pennychester Gardens, New Dustinshire",331501.59,1,3,2466.89,2691
1479,"2992 Michael Ferry, West Xavier Park, Bakerfort",792796.23,1,2,1163.05,803
1480,"51226 Cory Plain Apt. 324, Ashleyberg Heights, Ericfurt",641998.23,4,4,2975.47,2825
1481,"46349 Nina Plains Apt. 608, West Donaldburgh Ridge, Port Stephaniefurt",1875042.83,6,1,1790.94,1413
1482,"387 Jessica Estate Apt. 986, Port Kristinburgh Gardens, Courtneyberg",1947134.23,6,5,2586.38,561
1483,"713 Roberto Bridge, Tammymouth Ridge, South Miabury",797274.19,5,3,3641.52,213
1484,"07247 Anderson Key Apt. 921, East Devon Gardens, Clarkport",961194.5,2,2,3423.79,2170
1485,"0650 James Route, Lake Kimberly Park, Serranoview",337192.39,3,4,2999.75,590
1486,"24136 Cunningham Locks, New Nicoleborough Ridge, South Beverlymouth",1566408.83,2,4,3402.98,640
1487,"8155 Barton Mountains Apt. 859, Port Curtis Gardens, Beckland",1411357.79,5,3,1924.95,2940
1488,"46678 Crystal Fork Apt. 840, North Mariaview Gardens, Douglasview",1851255.57,4,4,3946.72,1824
1489,"0776 Ramos Ramp, Woodfurt Estates, West Ashleyfort",102561.37,2,4,3335.63,2749
1490,"16629 Brianna Inlet Suite 432, West Karen Gardens, Allisonfort",349999.55,5,4,1402.08,463
1491,"5236 Timothy Ports, Robinsonton Bay, Travisside",209338.14,2,2,621.8,201
1492,"04811 Tammy Row Apt. 869, New Michael Park, Hardinton",1791375.32,6,5,1814.8,1100
1493,"15513 Stafford Locks, Port Morgan Village, Natashaberg",322880.35,3,5,1415.93,871
1494,"1692 Hammond Light Suite 770, Debbiechester Bay, New Heidiside",891890.45,4,5,2214.62,2087
1495,"84572 Steven Cliffs, Martinfort Bay, South Susanmouth",399460.38,6,5,3223.63,2043
1496,"0630 Marcus Lane, North Davidbury Village, Nicoleberg",1469660.78,6,1,3637.9,1562
1497,"2176 Troy Forest Apt. 158, Jeremyside Heights, North Jennifermouth",96755.97,3,3,3229.65,1172
1498,"568 Mary Mountains Suite 477, North Wendyshire Park, Lorimouth",1790052.88,5,2,608.12,1518
1499,"1878 Garcia Lodge Apt. 953, Lake Daniellestad Park, North Linda",1841075.62,3,5,3718.37,213
1500,"733 Bauer Drives Apt. 859, New Danielleton Heights, Simmonsfurt",298351.3,2,2,1676.98,1514
1501,"272 Deborah Tunnel Suite 251, New Ronaldmouth Estates, Lake Angela",1546107.69,1,5,4687.38,1533
1502,"011 Jacobs Plaza Suite 496, Dawnburgh Bay, Port Reginamouth",175843.51,6,1,848.5,1360
1503,"8211 Brown Estates Suite 591, Lake Jason Gardens, Johnsonstad",640205.15,1,4,2052.41,2174
1504,"5234 Hood Ford, Ruthstad Village, Timothyhaven",1453558.79,6,1,2934.02,200
1505,"8895 Phillip Ford, South Michaelland Heights, Ninachester",496135.3,5,5,3096.85,2983
1506,"906 Dillon Well, North Sarah Park, Jamesstad",1491771.93,3,3,3371.26,251
1507,"48820 Kevin Heights, New Stevenside Ridge, Nelsonport",621143.41,3,2,787.43,1662
1508,"96640 James Estates Apt. 201, North Joshuahaven Village, Cassidyberg",819127.2,5,3,841.32,875
1509,"90495 Sarah Island Suite 591, Collinsburgh Ridge, South Heatherton",1680584.66,2,5,3354.37,423
1510,"0788 Harris Greens, Davidhaven Park, Cookton",606925.69,6,2,2647.9,1877
1511,"43249 Sullivan Vista Suite 277, Stevefort Ridge, Cynthiamouth",693860.06,5,1,1386.88,2558
1512,"300 Freeman Cliff, South Christopherfurt Village, South Angela",1307190.48,1,4,2823.44,1302
1513,"240 Clark Mission, North Kristenside Bay, Jamieshire",812351.7,4,1,2691.76,1847
1514,"39818 Williams Knoll Suite 883, Anneland Heights, Hollowaymouth",1133916.53,1,1,4829.3,2492
1515,"493 Shea Drives, Anthonystad Village, West Rhonda",151427.39,4,1,2321.59,2484
1516,"6449 Anthony Trace, Hoodbury Estates, Port Nicholas",1092061.33,5,2,2676.8,422
1517,"352 Silva Square Apt. 157, Victorhaven Bay, South Kathleen",916988.39,1,3,2821.81,1595
1518,"41711 Darren Fall, Davidmouth Park, New Matthewmouth",894643.05,5,4,1007.7,2330
1519,"89167 Rodriguez Radial Apt. 249, Port Bethany Gardens, Karastad",1176869.6,4,4,2103.12,2920
1520,"337 Keller Ville Apt. 906, South Heather Estates, Craigview",1080927.22,6,2,1219.24,269
1521,"44711 Lutz Stream Suite 731, Paynestad Gardens, New Keithport",994861.57,1,3,4391.77,1364
1522,"945 Sanchez Islands Apt. 757, Jamesview Gardens, East Kimberlychester",1941721.42,5,2,2187.16,1047
1523,"87879 Lisa Unions, Martinburgh Ridge, West Alyssa",764551.18,5,1,3146.28,1729
1524,"066 Valentine Isle, North Julieshire Gardens, New Marktown",708126.18,6,2,2954.45,1012
1525,"1598 Phillips Island, New Christianville Estates, South Justinview",780312.38,2,2,3103.26,2431
1526,"68630 David Way Apt. 809, Serranochester Bay, East Rhondamouth",1559290.35,5,2,1770.3,1589
1527,"08874 Scott Hollow, Olsonberg Heights, Port Christopher",848345.1,2,1,2606.56,2869
1528,"974 Cooper Curve Apt. 779, Billhaven Heights, Paulville",1005397.43,5,1,799.41,1353
1529,"098 Brooks Mountain, Paulstad Estates, Lake Ashleytown",1115697.64,3,4,2424.91,1987
1530,"9952 Adkins Ridges, South Darrenbury Village, West Pamela",1241124.5,2,1,4166.54,830
1531,"77464 Schaefer Lock Apt. 033, Lake Kayla Village, Carterville",92403.34,5,3,1420.29,1893
1532,"918 Rose Lake, North Deborah Bay, New Rachelton",423237.46,4,4,3166.37,2652
1533,"74087 Myers Pines, Amandabury Estates, Donnabury",506198.85,3,1,3370.87,2909
1534,"2819 Rivera Harbors, Vickiborough Heights, Brookeborough",197561.61,3,2,4436.55,1519
1535,"985 Douglas Trail, Christianton Heights, New Monicaburgh",1891304.59,4,1,4857.26,19
1536,"76426 Jessica Drive, Port Reginahaven Village, Josephhaven",1623280.26,4,2,4736.2,32
1537,"2690 Newman Mills, Johnsonmouth Bay, Lake Robertside",1107528.08,5,4,1062.78,2958
1538,"22519 Keith View Suite 765, Meyersbury Gardens, Marthaview",1697350.61,6,4,3944.87,917
1539,"9786 Williams Landing Suite 552, Angelatown Gardens, New Melissa",1146694.18,6,2,4775.59,1947
1540,"90085 Kristin River, Annatown Heights, East Nicole",980754.0,6,1,1043.92,2054
1541,"26037 Lauren Valley, Angelfort Ridge, Port John",641579.68,3,2,3619.82,1970
1542,"1100 Schroeder Mill, Wrightport Heights, Moralesfort",1332748.59,4,2,504.94,2469
1543,"52984 Anthony Point Suite 639, Phillipshire Estates, Karenmouth",198038.75,4,1,1158.92,197
1544,"52994 Garner Island, Jeremyside Heights, East Jacobburgh",1668378.23,6,3,1133.66,1210
1545,"5146 Stacey Mews Apt. 578, Wallaceside Village, North Miguel",1376260.51,4,2,4498.02,213
1546,"657 Sarah Forest, Morganview Ridge, Parksfurt",749693.61,6,4,4319.45,2834
1547,"317 Lisa Trafficway, Mitchellland Gardens, Port Matthewfort",1351453.05,4,1,3908.26,2916
1548,"30822 Shannon Manor, Lake Michelle Estates, Ericland",1814318.83,1,5,3121.54,1945
1549,"3840 Martinez Pass Suite 878, North Rhondaside Village, East Peterfurt",288005.94,3,5,2455.26,1634
1550,"37662 Jared Wells Apt. 254, West Tiffanyhaven Gardens, Jillianchester",853060.89,4,4,1831.98,2488
1551,"907 Stewart Stream, Mendozaburgh Village, Steeleview",1250047.99,6,4,2858.07,961
1552,"0658 Smith Mission, Port Michaelbury Ridge, North Brandon",453961.02,3,1,578.59,2923
1553,"402 Brock Well Suite 475, Grantburgh Heights, West Jonathanton",783959.35,2,3,4752.39,2763
1554,"86046 Adams Islands Suite 279, Lake Jenniferborough Gardens, Michaelbury",809334.78,6,3,1383.24,1880
1555,"845 Peterson Streets, Normanhaven Heights, Pammouth",1278354.56,6,2,1072.33,362
1556,"34554 Solomon Lock Apt. 979, Lake Steven Estates, New Kelly",1192554.39,3,2,4928.33,2882
1557,"608 Jacob Island Suite 164, Port Fred Village, Port Clayton",105507.57,1,3,3619.76,1959
1558,"1232 Harris Cliffs, Flowersside Estates, Edwardborough",1369782.82,4,1,3930.18,1371
1559,"27489 Melissa Spur Suite 051, Amyhaven Village, North Sethshire",1026256.2,6,5,1014.3,1347
1560,"203 Gregory Station Suite 087, Lake Eric Heights, South Teresa",151312.38,6,1,697.35,1626
1561,"8018 Evans Roads Suite 543, Brianshire Heights, South Elizabeth",1440971.23,2,4,540.11,2065
1562,"08740 Friedman Stream, West Lisastad Ridge, Kellyville",142777.67,4,3,3022.36,2940
1563,"66922 Thomas Avenue Apt. 328, New Austin Heights, Vargasberg",481155.02,3,4,4593.81,2449
1564,"85544 Powell Track Suite 133, West Cynthiafurt Ridge, North Williammouth",954971.47,5,2,1492.96,1184
1565,"9987 Bright Rapids, East Jennifer Village, Lake Timothymouth",1054592.18,6,2,2111.7,366
1566,"1160 Williams Circles, Peterton Bay, Longshire",1232236.17,1,3,3067.05,1934
1567,"0754 Warren Stream, West Danielle Estates, East Timothyhaven",1174658.01,3,4,1591.1,2912
1568,"8326 Kimberly Neck Apt. 012, Jamesstad Gardens, Lake Joann",1050285.96,4,4,4338.79,2781
1569,"1520 Claudia Ranch, Waynehaven Bay, Wardfort",1676968.45,2,1,4444.68,376
1570,"50487 Blake Squares Suite 559, South Thomas Gardens, Shelbymouth",1889429.6,4,2,4177.79,1670
1571,"828 Maria Isle, South Ericshire Ridge, Port Abigailfurt",892702.63,2,5,1138.94,1610
1572,"6364 Richardson Passage Suite 214, Kellyhaven Bay, West Mollytown",1114354.01,3,5,4557.39,2952
1573,"1297 Mann Run Suite 003, Samanthahaven Gardens, Lake Andrew",1036275.16,2,3,511.76,141
1574,"24371 Lewis Causeway, Normanhaven Heights, East Danny",1403275.71,6,2,593.56,1603
1575,"0754 Brown Underpass Suite 663, Loganburgh Ridge, Pattersonbury",1355015.98,1,3,3499.43,1545
1576,"95694 Elizabeth Track, West Cindymouth Ridge, North Jeffreyborough",1596628.62,3,1,3151.53,2292
1577,"25155 Anthony Junctions, East Brianhaven Park, Patriciaville",1550125.1,3,2,4207.56,2030
1578,"45911 Jacob Underpass, South Matthewfurt Park, North Erin",1764630.34,4,2,3783.35,2642
1579,"1180 Lloyd Loaf Suite 329, North Marybury Village, New Ashleymouth",1416462.08,2,2,1941.21,1724
1580,"135 Evan Passage Apt. 345, New Cherylport Ridge, Bellland",1702430.23,2,4,3192.23,823
1581,"4402 Cody Plains, Mirandaville Heights, Georgeburgh",1638701.17,1,1,755.89,155
1582,"1012 Hector Mountains Suite 316, Elainefurt Estates, Port Kyle",1211519.17,5,5,3148.9,271
1583,"6074 Fields Island, South Mark Bay, East Sharon",1141845.16,5,1,3772.03,1269
1584,"8368 Espinoza Corners Apt. 108, Rileyland Heights, Pachecotown",1718927.18,5,1,1280.71,2637
1585,"20953 Luis Way, Lake Jamie Park, Quinnmouth",1966202.66,2,3,3645.59,1142
1586,"174 Dustin Rapid Suite 149, Williamburgh Gardens, West Brandon",203780.4,5,5,3901.99,2560
1587,"093 Richard Shores, Johntown Heights, West Reginatown",1391250.21,5,2,722.16,1076
1588,"4306 Julian Ridge, Johnsonfort Gardens, South Dillonview",1436052.07,6,4,2377.22,363
1589,"632 Paul Run Apt. 445, Christianton Heights, Kingfurt",545487.69,4,4,1266.77,2633
1590,"92210 Jones Loaf, Nathanmouth Park, Porterville",127486.48,1,2,4932.7,2763
1591,"0427 Michael Cliff Apt. 979, Port Maryport Bay, Jennifershire",1299563.7,5,1,2069.56,2344
1592,"5516 Michael Cliffs, Port Bethany Gardens, Patriciamouth",661951.68,4,3,3960.97,16
1593,"26434 Larson Junctions Apt. 604, West Christophershire Estates, Raymondfurt",1753884.68,6,2,831.43,362
1594,"74721 Adkins Hill, East Sandra Estates, Davismouth",149764.87,3,5,4760.95,2763
1595,"03262 Bridget Union, Richardton Bay, South Hailey",1577129.43,2,1,4379.08,1773
1596,"2202 Beth Land Suite 430, North Johnhaven Gardens, Melanieton",1034613.78,2,5,2515.39,2064
1597,"34952 Dale Dam, New Jacob Ridge, New Leslie",637214.56,2,1,3009.65,512
1598,"943 Clay Walk, Lake Jamie Park, Avilashire",1514232.4,2,4,3228.82,1944
1599,"4196 Damon Lodge Suite 277, East Ashley Village, Lake Ryanfort",1997500.54,6,3,3414.37,2984
1600,"57969 Kyle Shoal Suite 034, Tiffanystad Park, South Aliciastad",279383.95,4,4,2655.21,403
1601,"03220 Rivers Stream, Lake Megan Bay, North Amandaberg",1057447.25,4,4,4413.8,514
1602,"2987 Eddie Rue, East Joshua Village, Adambury",1343747.93,5,2,2341.25,968
1603,"054 Elizabeth Gateway, Coffeyfurt Park, Courtneyberg",910289.02,5,3,610.59,2985
1604,"0702 Francisco Rapid, Scottland Village, Port Robert",1337101.52,6,2,2569.51,1645
1605,"045 Karen Place Suite 672, Lisabury Estates, New Hannah",410043.32,2,2,2413.01,1782
1606,"9867 Carroll Branch, West Steven Heights, Port Melissaview",932198.19,6,5,550.37,2865
1607,"54514 Tyler Curve, East David Bay, Wattsstad",1400550.22,4,4,885.31,1619
1608,"199 Brown Hollow, West Peggymouth Heights, Smithburgh",1979860.16,3,2,1342.68,2625
1609,"9676 Tony Shoals, Port Anthony Heights, New Joelberg",1236274.68,6,5,4853.55,3
1610,"0826 West Hills Apt. 147, Olsenview Estates, Mirandafurt",970495.14,5,5,1588.27,1303
1611,"466 Jenkins Stream Suite 270, Vickiborough Heights, South Brian",1165953.11,1,2,1955.56,2550
1612,"9744 Boyle Station, Port Luiston Bay, South Mackenzie",995112.69,4,2,2452.25,2471
1613,"48857 Calhoun Orchard Apt. 101, Lake Richard Gardens, Shelbymouth",1685016.06,4,3,612.22,770
1614,"558 Gregory Ways Apt. 172, Bradfordton Gardens, Jacobsland",1831299.12,3,5,610.87,121
1615,"3054 Pham Island Apt. 587, Brianfurt Gardens, Youngton",1854613.14,6,3,1061.59,1806
1616,"836 Michael Locks Suite 869, East Angelatown Ridge, Trevinoland",289972.06,4,3,2672.81,2387
1617,"6016 Cameron Unions, New Cody Village, Port Chelseamouth",441864.32,1,2,3156.04,1444
1618,"41957 Joshua Trail Suite 742, Floreshaven Park, New Janestad",1745412.92,3,1,2904.72,1808
1619,"003 Gonzalez Canyon Suite 399, Hahnberg Gardens, Markhaven",234135.3,1,3,2865.12,162
1620,"95923 Bishop Mountains, South Williamburgh Village, Ashleymouth",187678.33,6,3,3982.41,18
1621,"1653 Haynes Pine, Port Adambury Bay, Eddiemouth",1459326.7,2,3,1713.96,2884
1622,"041 Thomas Forge, Rhodesfurt Village, Jillview",1306106.11,5,4,3025.3,2013
1623,"15772 Daniel Fords Apt. 952, Lynchville Village, New Heidichester",751195.08,4,1,3319.07,2632
1624,"2178 Willie Walks, Nancymouth Bay, Lake Nicole",111987.81,2,5,1382.8,506
1625,"976 Kaitlin Park Apt. 957, New Christopherfort Estates, East Grace",275216.69,2,3,3351.29,262
1626,"3014 Marvin Pike, South Nicholas Heights, Cynthiabury",1315992.33,4,1,2720.33,701
1627,"277 Kelly Neck Apt. 371, West Brian Ridge, Thomasshire",1177511.67,1,4,3477.05,2461
1628,"0456 Johnson Locks Apt. 065, East Carloshaven Heights, Blackfurt",741688.74,2,2,1521.78,775
1629,"033 Edwards Light Apt. 050, Ginashire Village, Lake Erica",863502.67,2,1,3352.95,65
1630,"7865 Anthony Green Apt. 544, Lake Sophia Heights, Debraburgh",818128.22,1,1,4021.07,2042
1631,"65988 Christina Summit, Dennishaven Ridge, South Austinfurt",1306762.21,1,2,4155.74,708
1632,"077 Deanna Land, Lake Kariborough Village, North Madeline",1817021.18,6,4,1125.02,2875
1633,"078 White Trail, North Karlaborough Heights, Kaitlinbury",1625465.97,4,3,1576.48,2602
1634,"95731 Sanders Ferry, Rodriguezchester Estates, North Jenniferfort",633498.31,1,3,2726.68,2828
1635,"96755 Garcia Gardens Suite 091, Harveytown Gardens, Lake Maria",256681.65,6,3,1872.84,2718
1636,"23659 Sanchez Mews Apt. 503, Jenniferbury Heights, Port Davidfurt",1925179.7,3,4,3552.3,2032
1637,"5397 Kristen Pass Suite 336, North Patrick Bay, Amandabury",570967.36,6,4,2942.38,2020
1638,"050 Ashley Springs Suite 270, Vickiborough Heights, West Shannon",1594852.79,3,3,1639.18,1527
1639,"4463 Gonzalez Groves, Port John Village, Pattersonburgh",500230.03,3,1,1763.09,2685
1640,"46254 Wright Corners Suite 374, Kevinfurt Estates, Port Danaport",903943.77,5,5,3481.97,1716
1641,"3709 Torres Street Apt. 094, Lake Anthonyton Bay, Roberttown",759556.79,5,2,3498.16,1097
1642,"4581 Corey Trace, North Kayla Bay, Welchfurt",1052818.92,3,5,3836.34,937
1643,"72823 Lee Estates, South Angela Ridge, South Cory",1349792.88,3,5,4751.15,2581
1644,"708 Gonzales Court, East Jessica Heights, East William",387240.56,4,4,1471.25,1605
1645,"69466 Nathaniel Pike Suite 038, West Evanmouth Park, Cordovabury",1673351.15,5,3,1581.52,121
1646,"60655 Davis Plains Suite 412, West Brian Ridge, East Judith",1732499.23,4,4,2142.13,1930
1647,"483 Moses Viaduct Suite 077, New Danielland Bay, Candiceside",88784.81,5,5,1808.27,652
1648,"943 Osborne Roads, New Steven Village, Littleview",1564427.97,6,4,3971.54,2499
1649,"9823 Fowler Valley, West Shannonville Estates, Port Chelseashire",1156837.13,6,3,1853.45,2986
1650,"7990 Travis Wall Suite 235, Thompsonmouth Park, Josephmouth",906797.25,5,3,4399.34,130
1651,"92641 Frank Turnpike Apt. 759, Pattyfort Estates, North Danielfort",763579.65,6,3,1936.07,245
1652,"6214 Christina Passage, Lake Rachelborough Estates, New Robert",773462.05,6,1,3181.46,2180
1653,"960 Clinton Springs Apt. 046, Lynchtown Ridge, Johntown",596748.66,4,2,3797.67,34
1654,"569 Jose Fort Suite 160, Hardingberg Park, East Erin",178182.32,2,3,1274.97,2472
1655,"1882 Willis Prairie Suite 603, West Michael Gardens, Knighttown",1536295.5,5,1,3636.24,1831
1656,"6170 Lowe Lake, Savannahchester Ridge, Donnaside",516370.93,6,4,4581.43,2418
1657,"157 Clayton Valley, Rebeccafort Park, North Michelleport",684285.97,6,3,3501.29,2809
1658,"63256 Katherine Knoll Apt. 018, East Christopher Gardens, Sheenatown",89191.38,5,1,785.46,565
1659,"569 Brown Well, East Paulfurt Ridge, Halemouth",723358.4,3,1,2094.56,2772
1660,"2245 Tonya Pike Apt. 641, Port Brian Estates, North Teresaborough",334698.1,6,1,1849.54,1407
1661,"90642 Watkins Common Apt. 189, New Thomas Heights, West Brittney",124466.5,2,5,923.96,860
1662,"972 Andrew Causeway, West Josephview Gardens, Kington",739361.95,1,2,4589.85,2444
1663,"31255 Kimberly Burg, West Thomastown Gardens, Leeview",588460.65,6,2,4209.64,2014
1664,"0991 James Lights Apt. 294, East Michelleland Ridge, Lake Richardshire",1271245.84,3,2,854.01,2956
1665,"030 Morrow Ridge Suite 722, New Marilynburgh Gardens, Matthewburgh",1471776.2,1,1,1140.06,2691
1666,"279 Jason Falls Apt. 168, South Anna Heights, North Megan",756978.25,1,3,4971.91,684
1667,"970 Bell Mills Suite 667, West Brandyville Gardens, Port Laura",850121.61,2,4,4177.02,611
1668,"194 Kristin Road, Brownton Ridge, South Nicholasburgh",1138612.47,6,4,4577.5,2736
1669,"7278 Daniel Motorway, Port Anthonyhaven Heights, Josephside",740376.34,6,1,2856.08,2032
1670,"740 Gonzales Stravenue Apt. 148, West Thomastown Gardens, Port Markchester",509013.35,2,5,3717.11,1434
1671,"94943 Barnett Circles Suite 680, North Christopherstad Village, Cynthiachester",749238.26,3,1,1667.95,1767
1672,"74991 Candice Oval Suite 356, Dianaton Village, Taylorberg",1955454.35,5,1,3130.7,1328
1673,"06854 Christine Haven Suite 075, East Alexander Estates, East Kelsey",260032.6,4,3,2048.09,1465
1674,"80972 Juan Underpass Apt. 513, Taylorberg Village, Sandersfort",680315.82,6,2,3598.87,2862
1675,"8720 Matthew Lights, Port Anna Ridge, Lake Veronicaberg",140001.21,4,2,2632.58,2228
1676,"922 Matthews Knolls Apt. 538, Williamsstad Heights, West Jamesburgh",1702786.04,4,4,1399.08,1812
1677,"295 Katherine Overpass, Katherinefurt Ridge, Rossville",560345.2,1,2,4306.35,2736
1678,"3585 Long Course, Jessicahaven Ridge, Holmesshire",689524.19,4,3,4834.95,2946
1679,"9456 Maxwell Forges, Lake Danielberg Ridge, West John",1466074.28,6,2,3924.73,1055
1680,"20361 Bradley Isle, Anthonyport Park, Lake Markport",1775302.75,2,4,629.36,1055
1681,"11226 Solis Spurs, Schwartzbury Village, Lake Megan",1089380.6,5,4,2265.15,58
1682,"246 Hernandez Drive, New Ashley Ridge, Robinsonville",1211178.46,1,4,3069.59,344
1683,"78522 Holloway Falls Suite 603, Buckberg Village, Davidmouth",1238734.1,4,2,590.8,963
1684,"09034 Silva Meadow Suite 882, East Andrea Gardens, North Joel",1852058.54,5,3,4774.19,1786
1685,"8705 Casey Ways Suite 977, Caldwellhaven Bay, New Stephanie",1509884.73,1,3,2010.14,2918
1686,"68763 Sarah Valley, Lake Candice Bay, Matthewstad",713465.87,5,5,2929.34,513
1687,"504 Elizabeth Glens, West Brendaside Village, Lake Jayville",1835608.71,6,4,2483.21,2772
1688,"03925 Nicole Mountains, Laurieton Village, North Andrewhaven",1623351.71,2,2,1761.79,939
1689,"01782 Christopher Route Suite 708, Lake Sophia Heights, Jonton",1669346.54,5,5,2887.67,158
1690,"0832 Taylor Path, South Sherri Village, Lake Yolanda",672466.82,3,1,3459.07,2664
1691,"79200 Hunt Inlet Suite 129, Nortonchester Park, East Courtney",372326.98,2,3,3235.13,993
1692,"284 Natalie Union Suite 767, Christyfort Bay, Jasonberg",849416.69,3,1,4365.59,593
1693,"70431 John Falls, North Sarah Bay, Hayleybury",1141715.92,6,2,981.8,1046
1694,"990 Ortiz Road, East Shannon Heights, Brownfurt",334428.07,3,3,2487.04,1912
1695,"61581 Cardenas Inlet, Huangborough Bay, South Williambury",434826.29,5,1,995.9,1357
1696,"12049 Patricia Cape, West Luke Bay, West Patriciaport",642184.82,1,3,3329.2,795
1697,"64736 Key Ports, Kristineville Ridge, Jonathanburgh",1798976.23,5,2,3411.04,1019
1698,"231 Allen Course, North Michelleton Estates, Joannaville",916887.01,5,3,1512.61,347
1699,"674 Wiggins Meadows Apt. 770, East George Village, Buckleychester",1782269.37,6,2,3490.13,2398
1700,"02512 Wilson Divide Suite 702, Tyroneshire Heights, Lake Andrewstad",1008913.25,1,1,1943.12,1672
1701,"5131 Barbara Meadows, Mayoville Village, Lake Jamesberg",362388.57,5,1,4769.26,1916
1702,"28982 Lisa Burgs, Port Sonyaside Estates, Santiagoborough",1241516.75,4,3,4140.04,1852
1703,"108 Kelly Landing Suite 371, Clarktown Estates, Jasonshire",490168.58,2,5,1001.94,1751
1704,"8874 Jimenez Crest, Stevenchester Park, Richardmouth",351208.81,5,1,3846.38,2995
1705,"919 Morgan Valleys, Port Darlene Estates, North Oliviafurt",1046565.88,2,5,1200.29,402
1706,"3339 Rodriguez Bypass, South Michael Bay, Lake Anne",1219911.56,2,4,3052.4,310
1707,"33397 Wolfe Ridges, Amyhaven Village, Michaelmouth",1590744.78,4,2,3557.29,1783
1708,"400 Deborah Spur Suite 084, Jessicahaven Park, Jessicamouth",1573786.97,1,1,2115.43,2314
1709,"34959 Franklin Walk Suite 079, New Kathleenfurt Park, Bethtown",1066581.96,4,4,504.4,2636
1710,"567 Parker Forest, Darlenefort Ridge, Simston",640673.63,5,5,4282.19,332
1711,"25352 Gray Highway Apt. 958, Williamsborough Village, West Mitchellport",796467.41,2,1,1644.33,1302
1712,"0914 Dunn Trafficway Suite 819, Webbborough Park, Laurieborough",178147.41,2,1,1089.19,2647
1713,"02665 Patrick Groves, West Danielleborough Gardens, Jakemouth",804384.76,5,2,3022.08,2274
1714,"23027 Fleming Light Apt. 058, East Jenna Gardens, Port Casey",1256802.2,2,3,3370.78,227
1715,"3245 Maria Inlet, East Madison Estates, Port Robert",406593.93,3,5,2298.94,1625
1716,"5501 Angela Course Suite 999, Thomasborough Ridge, Lake David",170683.32,6,1,1724.9,2477
1717,"141 Samantha Prairie, Douglastown Park, East Seanfurt",1579272.55,2,3,2336.39,2826
1718,"234 Stokes Brooks Suite 912, West Patricialand Village, Williamsmouth",961737.4,3,3,3314.45,2198
1719,"98300 Jennifer Ramp Suite 871, Natalietown Bay, South Staceychester",1445088.09,2,2,4049.63,2219
